0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,dim,budget,noise,convex,separable,multimodal
0.0006589684635400772,17.750476837158203,234.36376953125,0.04817059263586998,0.03050159104168415,8.155614852905273,2573.317138671875,0.004041753243654966,4.6234660148620605,18.722110748291016,1.2350443512332276e-07,0.0005850612069480121,0.0003782038693316281,0.0011760250199586153,6.170380947878584e-05,0.001773532247170806,3.5995569229125977,8.003125913091935e-06,3.4873457479989156e-05,0.0004927635891363025,0.00010652065247995779,0.0014961112756282091,0.08468057960271835,0.0372052900493145,8696.1328125,0.029727349057793617,505.43597412109375,546.77099609375,13638.19140625,1.1137150295326137e-06,100,2000,1,0,0,1
141.88377380371094,0.019067000597715378,0.004562208894640207,0.7692939639091492,1.1139991283416748,0.41237762570381165,7.905539001207273e-10,3.069812297821045,0.3898203670978546,4.567364692687988,0.04612605646252632,1.400629997253418,22.741304397583008,84.04253387451172,2.045784164295128e-08,1.1423011528677307e-05,0.013041584752500057,0.21322321891784668,1.2592370694619603e-05,0.004216982051730156,7.478515908587724e-05,0.07877077907323837,0.0249665305018425,1138.5810546875,1.1290911743344623e-06,3.404848030186258e-07,0.0022568197455257177,3.906315214408096e-06,366.69921875,59748.8046875,100,1932,1,0,0,1
7.932685548439622e-06,0.012377374805510044,9.66464722296223e-06,1.7482070688856766e-06,0.013444188050925732,484.49365234375,0.026172835379838943,0.010173279792070389,151.06243896484375,306.17218017578125,2.0337907699286006e-05,0.7372586727142334,0.09250732511281967,0.0009552454575896263,0.00011319293116685003,0.004563218913972378,3.0178539752960205,0.0057304659858345985,1.3152572137187235e-05,0.0011224563932046294,39.749263763427734,176.214111328125,0.0005621025920845568,0.04028143361210823,0.0018003438599407673,279316.625,380.8372802734375,5.108163356781006,0.45292600989341736,0.008327817544341087,100,1563,1,0,0,1
0.04419190436601639,8.078800419752952e-06,0.032281335443258286,0.00033228262327611446,1099.50830078125,0.0041758776642382145,7.888679829193279e-05,730.5533447265625,0.13079270720481873,1.3696623682335485e-05,6.935426063137129e-05,0.7940315008163452,0.0795113742351532,0.0011707576923072338,1178.9229736328125,2127.376953125,1.0632163139234763e-05,0.00035755246062763035,1101373824.0,0.10544031858444214,4618.94970703125,1297.8515625,0.11356838047504425,3.9560109144076705e-05,4.050811526212783e-07,0.0009083872428163886,19.465707778930664,52.098384857177734,0.22196213901042938,14.585968971252441,100,1458,1,0,0,1
7901025.5,0.013268818147480488,0.20805694162845612,91.28836822509766,3.1238722801208496,0.0036619026213884354,0.04854978248476982,18.74138641357422,4.916166176371917e-07,1.770012386259623e-05,0.0037642440292984247,0.3409527540206909,0.031866371631622314,0.0014879984082654119,0.0007923725643195212,11.587854385375977,0.05191843956708908,7.613249636051478e-06,0.022813942283391953,0.9706975221633911,0.0006723878323100507,16515.966796875,0.00015331368194893003,48.20374298095703,1.5708949376858072e-06,3905.4296875,0.7297062873840332,0.000315076089464128,0.03324880078434944,3.6379776000976562,100,1003,1,0,0,1
0.00016704078007023782,0.00015452763182111084,17963.220703125,1.1260626316070557,95.51459503173828,6.44917221848118e-08,7229.54541015625,0.00876549445092678,0.0026300372555851936,0.5605775117874146,104.17256164550781,3.780279257625807e-06,1.971813617274165e-05,0.0314723439514637,6.190749672896345e-07,0.019411571323871613,0.042084332555532455,5.504946784640197e-06,1.9795806407928467,0.0020827404223382473,9.522949540041736e-08,0.14472456276416779,204.33071899414062,0.007038472685962915,2.0798262994503602e-05,19.580904006958008,3.3885159492492676,6.454880237579346,0.08688998222351074,0.0053846524097025394,100,82,1,0,0,1
6.292819499969482,0.7084243893623352,0.009366941638290882,1.2305372953414917,0.004631353076547384,0.010247272439301014,0.0007629722240380943,5.4283736972138286e-06,2.9544592052843655e-06,3.0404682547668926e-05,20.95639419555664,0.00016045935626607388,0.1100207194685936,19.52623748779297,15.56601619720459,64.58248901367188,0.08553696423768997,0.01502185221761465,6.415089592337608e-05,6.153255526442081e-05,0.0004507483390625566,0.1273317039012909,0.04830656945705414,0.005133750848472118,0.0007040731725282967,5.71640839552856e-07,0.0004755707341246307,0.001692631165497005,0.04999588802456856,0.7372574806213379,100,894,1,0,0,1
6.328005838440731e-05,0.0005057745147496462,0.44852614402770996,3.7557878494262695,7.284132186313741e-10,0.11584942787885666,5.53476347704418e-05,9.92494886276063e-09,2.6756253242492676,0.0004013050638604909,495.873779296875,1000.3211059570312,0.0007632061024196446,0.004568471573293209,0.011808808892965317,5.482538223266602,20.908893585205078,0.18064400553703308,0.021780580282211304,0.0003979733446612954,1.3170593774702866e-05,0.13699688017368317,0.0009357648086734116,378.6469421386719,8.820400580589194e-06,0.21068477630615234,0.0001409767719451338,8.58052408148069e-06,25201.283203125,0.35732242465019226,100,527,1,0,0,1
7.77770492277341e-06,394.621337890625,9.204709385812748e-06,0.11733939498662949,140.31857299804688,3.415350875002332e-06,0.004007422830909491,0.0011188766220584512,0.002557054627686739,0.20593243837356567,57.30781555175781,426.3393859863281,10130.3623046875,3.5449211281957105e-05,0.1743483543395996,0.5249924659729004,442.500732421875,0.00011828749848064035,10.250958442687988,0.05714767798781395,0.36592093110084534,4.296712745599507e-07,5.330776214599609,7.942712727526668e-06,4.217166406306205e-06,1.362462043762207,0.013304856605827808,2.1235121039353544e-06,0.03050159104168415,8.432023079762985e-09,100,1188,1,0,0,1
5.736000616707315e-07,7.45821804315483e-09,157.2768096923828,5.834671173943207e-05,0.01774071902036667,1.0506908438401297e-05,0.017817102372646332,285.8096923828125,5.510882377624512,0.1651151031255722,0.06785337626934052,0.0005309089319780469,0.2986757457256317,0.0027559956070035696,1777.946533203125,1.439502477645874,9.134104402619414e-06,0.2743251621723175,0.00015002067084424198,4081.314697265625,0.004277687519788742,0.0006389188347384334,0.0007929375278763473,0.0005187024362385273,407.0563659667969,1.125065565109253,0.014484005980193615,1.94744873046875,5.610977041214937e-06,2.5544550226186402e-06,100,325,1,0,0,1
268952.90625,601.35888671875,2.753025383346471e+19,71346092507136.0,5.75727355875913e+25,29532.001953125,59464359936.0,3.617740860090779e+24,2.1527003152777216e+16,469.6480712890625,748.739990234375,5.2255710639389515e+25,4.57743016191798e+20,1.1949207184841114e+17,1.556565549145829e+25,3221.789306640625,632.8046875,8.542694674524673e+24,2.793563990034479e+21,483.7336730957031,2.9732539559918646e+22,32593555456.0,2034.6295166015625,561.8024291992188,1574.8599853515625,50903300.0,98168255545344.0,424.260498046875,419.81805419921875,1007.6694946289062,100,2000,0,1,0,0
2520.14990234375,32021229568.0,5010981293916160.0,15312836624384.0,1070091034689536.0,2.2145143435952128e+17,707.91259765625,490.5083923339844,404.46160888671875,1848.619873046875,416.55859375,384799834112.0,7.758231451206051e+19,1.287428262877708e+21,7.488785420215116e+22,1.3287136433673402e+24,473.22344970703125,5.0369353507941004e+23,2248.14794921875,1133.518798828125,8.43156226485261e+24,2329.770751953125,646930.0625,2.2747725698313486e+20,5303035232256.0,11030.8330078125,265741792.0,537.97900390625,338.5580749511719,2.540484708387564e+27,100,1924,0,1,0,0
662.3658447265625,449.9796447753906,6.003389012994163e+18,35582222336.0,1464.232421875,994712.25,1040.0435791015625,5.785138749188274e+25,423.1551513671875,9.359931732868276e+20,420.8450622558594,4.868803726913373e+22,526.9896240234375,676.2816772460938,6.310496234268262e+16,21051762688.0,453.9128723144531,800.0594482421875,221544043249664.0,8.751208318734277e+19,7020.0,1483.19384765625,2019.7994384765625,8.114103079011101e+20,112355640.0,2.0302107085377834e+29,8.489725102244495e+20,4.468233760216681e+24,84680363737088.0,6.535257186230396e+22,100,515,0,1,0,0
2.914289493403726e+25,509.264892578125,553164672.0,20729548.0,521.2941284179688,746.808837890625,1.2657689885998043e+22,3280668893118464.0,684415587975168.0,388.32183837890625,831.5621337890625,2.4903436991824134e+19,1202.134521484375,5.634684978824074e+22,9.519442370717182e+19,8.701631706171604e+26,3248.009033203125,1202885182357504.0,2.488567548098904e+19,30893.73828125,2.2308899172747156e+20,309.2380676269531,664713.625,799.5047607421875,2.4503533265476087e+26,2149.144775390625,489.8810729980469,351681184.0,1228.38623046875,1.518002589579346e+17,100,44,0,1,0,0
675.4944458007812,379.7554931640625,73260248.0,673838694137856.0,1690579763200.0,467.0675964355469,1204.1983642578125,833.3363647460938,1.0764089498175241e+23,3.213371265305805e+16,1.315919722970314e+22,5.109895765132575e+17,2.9503169069168846e+24,463.6920166015625,406.69842529296875,232415166464.0,1.312430873378816e+16,2237963.0,543.1776123046875,2.518032447529061e+24,478.55316162109375,1.9549602897593698e+30,31173.84375,1781.7657470703125,1036.2686767578125,3380.66015625,16543608.0,5085890355396608.0,7.060993506819738e+25,1.0666253037086966e+18,100,1566,0,1,0,0
3.705954847575921e+23,374.43310546875,853995618304.0,4.92773451979817e+16,14666.146484375,3.111248896289312e+24,6012515590864896.0,4810.27001953125,293575744.0,573.7676391601562,954.0014038085938,531.4872436523438,2.7446142661550374e+25,757.6795654296875,4.641788337744071e+25,1.3786554287295383e+22,453.156005859375,2.3058921350496256e+16,111666.359375,432283520.0,1467.02783203125,106735817719808.0,1.1323156430900429e+17,905.2399291992188,3.0436891333492736e+16,1653.6673583984375,517.9114379882812,2.8837316044409617e+29,1325026246656.0,338.909423828125,100,944,0,1,0,0
414.4752502441406,447904791658496.0,3096.606689453125,448.74249267578125,2.6252682894640153e+19,2.7567467358491763e+26,1.2247673300228087e+26,1458.698486328125,8.646088559765665e+25,11344336.0,5.657466527611121e+24,2.6192107896355275e+21,2152.787109375,492.4231262207031,154977104.0,530.8417358398438,7.799711128242608e+24,5010981293916160.0,794.7490844726562,1.1648226184658944e+21,803.7107543945312,629770.6875,433.2737731933594,442.40521240234375,4963.0546875,7.376038020807393e+18,1541.013671875,4.256281322974085e+17,13708496470016.0,38340540.0,100,905,0,1,0,0
2890.804443359375,494.6095886230469,449.3442077636719,8920973312.0,405.5810852050781,1848.45654296875,1.1136980341562115e+24,436.9449157714844,644.0025024414062,11878.384765625,2189622378496.0,197101168.0,2.8686747881807838e+23,407646.90625,17108855422976.0,872.3634643554688,832.378173828125,1.2066286190131004e+22,4.168969276411085e+16,2.5611540987091597e+22,1.2295145996101779e+26,1630.9129638671875,1103029608644608.0,850.5821533203125,5.070613375768068e+18,802.9342651367188,8143365996544.0,5.286327180496732e+17,4.5849980473235605e+23,1.791028355442462e+19,100,444,0,1,0,0
612.54296875,1445929194356736.0,483.3980712890625,3323327313608704.0,1.3025588177548882e+26,532.6111450195312,1403.42724609375,6380.89306640625,1.2994200876774999e+23,2.3224668003919462e+17,23946744.0,6.296347026634711e+24,3.1969821569845103e+25,1.467775345362364e+19,47344.56640625,1050.2359619140625,11271562854400.0,441.97271728515625,1.7326848118829875e+17,7.34894674149376e+17,468.1600036621094,667466465280.0,409.58056640625,4446.1123046875,2.583582880537394e+23,285605440.0,1380.0498046875,1.1910634626285672e+24,625.4490966796875,1296.534912109375,100,1298,0,1,0,0
26084.361328125,356380448.0,5827857481728.0,677.2364501953125,9692820990328832.0,5.89842423977019e+23,2472294744064.0,346.4629821777344,44796200.0,967.0287475585938,9.449854819523506e+23,1.1015055921129718e+18,9.1932701229056e+16,1348.666748046875,6.857539391754647e+21,672.897705078125,1.0312406315250483e+17,1106.9375,4.7858018842600806e+26,496.2223815917969,8.533103034983514e+18,69320.3203125,2382.706298828125,516.6217041015625,2.9182663816799846e+17,1478.9940185546875,6.540783919250612e+20,423.8092346191406,1.0422390479162297e+27,434.14556884765625,100,1441,0,1,0,0
2.4514481345573516e-20,4.037779166497819e-21,2.726077611116051e-22,2.4579970785632987e-20,1.0217478648886429e-18,3.765654112529562e-20,2.3645379671940698e-17,4.2174221257225455e-18,9.604394092353204e-19,2.5605568116447905e-20,1.3274543377307879e-21,8.988353729291489e-23,1.4098403029338155e-19,3.174198398064857e-17,5.650269139075422e-19,2.3854854890263627e-19,2.174064535107556e-18,1.5961554980810252e-19,6.394782872173549e-19,2.1970443156278e-17,2.4366143789494463e-21,9.184692989301455e-20,2.778211198326992e-19,7.385628406750553e-19,1.1378194462577592e-21,2.5972728064083478e-20,6.053980614704323e-21,1.1139126802910616e-17,6.206906539217827e-22,5.02025090293353e-20,100,2000,1,1,0,0
8.404103841738359e-19,1.4540991832198335e-20,1.0844984354936964e-16,1.6764178265031328e-21,2.8683115799774535e-21,9.821287957547997e-20,3.049995657446856e-18,3.074701422693495e-19,3.4381084906640068e-19,2.14815845324392e-19,2.178708753581432e-20,8.519272069177147e-21,1.4072904944618138e-21,1.9757273554314422e-19,3.89719400528075e-21,9.032872259673472e-19,4.508167054053462e-21,1.126971235864829e-18,3.61603121471383e-18,1.638289202739378e-20,6.557914149611329e-21,1.3437611654925373e-21,3.936844891787608e-19,9.49831302555468e-21,5.953984010610752e-18,1.5642082577099728e-18,5.484708732677781e-18,4.718356151863244e-20,1.878961764046943e-21,1.6642883850734267e-17,100,544,1,1,0,0
3.3797017845995203e-18,7.815568971809943e-19,4.596528603505522e-20,2.9118122732994713e-21,1.5752385520430348e-21,1.5206671246264066e-18,4.1065084242162423e-19,6.97986309982182e-20,1.623003325072053e-19,2.62636875520793e-19,-4.8031201926649084e-20,1.8222102593128722e-19,9.40329304375661e-19,6.87908148193989e-20,1.9969182234601905e-18,1.3602434258221883e-20,1.7316060390432479e-18,8.25196267655824e-21,1.5625932505718613e-21,1.7017829080123522e-20,1.150549909365728e-20,7.169513642295208e-20,6.908568006813156e-16,1.0912867262778374e-17,2.992230546269678e-20,2.217046474709991e-20,1.9889340693926755e-19,1.9547219761927103e-20,4.202511781590971e-20,1.50833002063483e-21,100,259,1,1,0,0
1.9669392128277986e-17,1.7368911854900636e-17,1.9222708083452028e-19,2.5844790365185374e-19,7.115191528246115e-19,2.2400623006755583e-22,1.3973481954736455e-19,1.814425016333282e-18,6.4158157487053e-20,1.429473693266703e-19,2.924356951964978e-19,3.558800242492511e-18,8.773455624126742e-21,2.7769025572389026e-17,9.01995115256619e-16,5.2074030497642785e-18,9.788072616986159e-21,2.517213496704453e-22,3.2202079208143426e-18,8.748328332809825e-19,6.757226145483465e-20,7.555878074191364e-20,9.822443974513347e-24,5.180269388755632e-23,1.9171708036602872e-21,7.492429314552454e-19,2.7277140999084885e-21,2.6831695353495844e-20,9.510445479085039e-22,1.9788387743029276e-21,100,875,1,1,0,0
6.895585996982311e-21,2.300237367832286e-22,1.9794533840383387e-20,2.3068998977111655e-21,1.7728898737833394e-19,8.352719252839595e-20,3.959221646009073e-21,8.532569023373331e-18,4.3037884670695134e-18,5.282203338196224e-18,6.957627774098056e-21,1.0115832627264382e-18,9.681250020936727e-23,1.4925828026199307e-15,1.460647569395855e-16,5.145821726290803e-23,3.3132561754507256e-19,2.5985794932822402e-20,1.6233413317498574e-18,2.6205459853069248e-20,1.570303389752358e-19,1.205657041242148e-21,3.301954303343837e-19,1.748544914380138e-19,9.457230563249512e-24,8.92909204589659e-16,1.7386605422686555e-21,5.046979434970591e-19,1.384629621471395e-17,1.6442267479893427e-21,100,1545,1,1,0,0
4.2447439562851346e-21,5.649759259775966e-20,1.363303024736354e-20,7.392471936914494e-21,4.756647311770604e-19,2.93930843540733e-20,1.2785483947297447e-21,5.976342206259693e-17,1.1189105417412588e-19,9.499417077412304e-22,2.9884098341593157e-22,1.0098071476237477e-20,1.6362970480939692e-18,6.009851256038829e-21,1.4852271246201654e-21,5.892771818101215e-17,1.4173508185524614e-18,3.8087360052767967e-20,8.82854520668792e-20,1.0630683695792646e-17,6.873008554527073e-19,3.287324967975983e-20,1.8337409657663448e-17,2.8195818611820075e-19,1.0731918714471212e-22,1.1412141486396499e-18,1.2857396557904492e-20,5.491992264766463e-19,1.08358641923752e-17,6.728723853869755e-18,100,1972,1,1,0,0
7.700951724207298e-19,1.357160592745553e-22,2.766699946127551e-18,4.2238333312318056e-20,2.764323102414104e-21,2.756781985959555e-20,2.799989571385806e-20,1.4784509230402873e-22,1.434565894665762e-18,3.208444378528073e-19,1.2530160870274703e-17,1.3700570513730776e-19,6.812754816193302e-17,4.428973476910103e-20,5.398837769120155e-19,1.2261865089009134e-21,2.429492416479366e-22,4.794031780913969e-17,5.913862855769786e-18,4.6000612463324916e-21,4.933017211015512e-19,1.7083585415177513e-18,2.762318603067405e-20,4.26798417720618e-21,2.068835192921323e-19,1.7131797039412927e-21,5.897236318662317e-19,5.324759092375086e-19,2.2413572806011817e-19,3.727278667441427e-21,100,1769,1,1,0,0
6.010982570929337e-20,3.586999256089447e-21,2.0309745727679787e-16,2.094477371857812e-20,6.852285999972001e-20,2.810646428407424e-21,1.0688387143240098e-19,6.942481386223871e-18,1.0604266235364693e-18,1.65696965644968e-17,3.471136003065659e-19,7.485092093272138e-20,6.114360760452859e-21,2.9193184930719282e-21,1.8367994634963202e-20,1.0539135326401975e-19,1.3762000952675056e-20,9.315962416610558e-19,2.300594786193401e-19,7.222468145679591e-22,9.084897536145811e-17,9.703895648237208e-19,6.813475455942958e-17,2.064822946897786e-21,7.60851673029107e-22,6.070361153629056e-22,7.388844943798905e-21,9.590352216778977e-21,1.0457893265552197e-19,4.068023523099786e-20,100,241,1,1,0,0
4.4294804481527184e-20,3.0229700641723116e-19,2.7108362504473295e-23,8.176247377734795e-21,3.0777182020862643e-18,8.856488401755727e-19,8.67037896778589e-19,4.208011563312168e-20,4.760138466319975e-21,4.770708929819608e-20,1.9772279127614016e-19,4.519954781679126e-21,3.0574592305657394e-20,5.078785728935143e-17,5.521294233237359e-20,3.786697134948514e-20,9.967156088692895e-20,2.293633401662229e-16,6.539077938437918e-20,1.5439895853949157e-18,4.0807761278294247e-19,5.450621424196863e-22,1.4858251140029366e-20,1.3450867143462178e-20,3.6768869750974174e-17,9.149036335021591e-20,1.9215604669941728e-19,1.8661697389912372e-19,5.060947462056929e-21,3.694113086963312e-21,100,1313,1,1,0,0
1.2093803451613432e-18,7.580016367688397e-19,5.947267800345189e-17,4.442378029209404e-18,2.6250854620357363e-20,7.390149982773921e-19,8.240520280682446e-22,3.202342822911243e-20,4.631231576700249e-21,9.435483649711163e-21,1.0500670135448552e-18,4.860754648079394e-20,1.5662706257722207e-19,7.298554464088334e-20,2.5227610230644247e-19,2.8502307769581725e-20,2.3147247920457828e-21,1.4674010327964945e-23,4.0073405840106154e-18,4.524730890224265e-18,1.9267434098640907e-22,1.861754791718706e-19,2.612622176650035e-20,1.1619637901286093e-21,1.2031411285960089e-18,-1.0208442088435199e-19,5.273278020612685e-21,-4.32970445248228e-21,8.687959864525092e-18,7.393117968850307e-16,100,917,1,1,0,0
2051.7197265625,1739.4915771484375,1360.03076171875,1721.6263427734375,1713.221923828125,1699.4354248046875,1976.7913818359375,2033.1373291015625,1345.799072265625,1253.056884765625,1580.2828369140625,1066.315673828125,1568.3101806640625,1749.39990234375,1633.9864501953125,1541.8782958984375,1570.3662109375,1581.7681884765625,2106.197021484375,1675.92578125,1449.362060546875,1590.8704833984375,1228.9649658203125,1456.9630126953125,995.5447387695312,1806.9605712890625,1658.33154296875,1528.431396484375,1467.3756103515625,1403.7720947265625,25,2000,1,1,1,0
1690.4959716796875,1620.050048828125,1458.7669677734375,1722.288818359375,1598.568359375,1867.3038330078125,1752.08837890625,2219.159423828125,1676.6630859375,1080.3575439453125,1823.2255859375,1389.4073486328125,1932.155029296875,1842.5909423828125,1221.272705078125,1624.946533203125,1642.3260498046875,1957.2689208984375,1328.6861572265625,1052.8419189453125,1580.85400390625,1595.105224609375,1456.400146484375,1739.3157958984375,1313.9107666015625,1344.7718505859375,1511.8411865234375,1390.3411865234375,1599.859375,1658.9949951171875,25,869,1,1,1,0
2008.8746337890625,1554.9791259765625,1206.8123779296875,1454.1011962890625,1707.2222900390625,1370.3724365234375,1926.1033935546875,1979.048095703125,1449.140869140625,1365.3887939453125,1632.3670654296875,1233.111572265625,1557.4481201171875,1942.546142578125,1369.0958251953125,1159.1044921875,2118.355224609375,1906.2889404296875,1576.9239501953125,1780.3114013671875,1465.0595703125,1762.95263671875,1654.36572265625,1444.846923828125,1565.7882080078125,1636.370361328125,1499.5421142578125,1289.6717529296875,1595.9219970703125,1338.2314453125,25,1393,1,1,1,0
2444.58349609375,1592.60302734375,1667.9139404296875,1295.837158203125,1798.4586181640625,1422.1983642578125,1410.4925537109375,1633.0211181640625,1767.26025390625,1288.9151611328125,1944.3677978515625,1479.749267578125,1743.4564208984375,1560.1168212890625,1908.0230712890625,1353.4757080078125,1590.2060546875,1643.157958984375,1627.518798828125,1728.2177734375,1409.75390625,1387.8941650390625,1223.8060302734375,1535.7716064453125,1226.423095703125,1414.7091064453125,1571.0665283203125,1820.9251708984375,1554.395751953125,1373.9425048828125,25,1903,1,1,1,0
2353.754150390625,1940.990966796875,1622.039306640625,1930.1446533203125,1054.4765625,1509.7237548828125,1953.0147705078125,1547.15771484375,1873.1422119140625,1455.5982666015625,1574.1065673828125,1002.5233154296875,1336.760009765625,1379.5765380859375,1426.8038330078125,1623.700439453125,1422.3167724609375,1346.80419921875,1433.0689697265625,1422.162841796875,1552.2293701171875,1876.510986328125,1622.3492431640625,1374.1539306640625,1122.979736328125,1228.4237060546875,2255.295654296875,1828.9781494140625,1891.7061767578125,1558.8768310546875,25,1211,1,1,1,0
2049.982177734375,1661.5374755859375,1864.0552978515625,1493.3870849609375,1774.3353271484375,1352.95703125,1506.297119140625,1534.774169921875,1697.184326171875,1482.8262939453125,1791.1900634765625,1107.698486328125,1568.4278564453125,2069.433837890625,1234.527587890625,1125.4267578125,1728.280517578125,1754.0394287109375,1329.4268798828125,1449.8455810546875,1915.1431884765625,1457.72802734375,1208.2939453125,1590.5592041015625,1381.5750732421875,1587.7901611328125,1518.764404296875,1663.92626953125,1766.8438720703125,1823.7779541015625,25,400,1,1,1,0
1902.918212890625,1587.4117431640625,1684.897216796875,1707.2789306640625,1370.5452880859375,1405.4688720703125,1737.5989990234375,1653.7232666015625,1735.670166015625,1012.9452514648438,1744.8148193359375,1487.5587158203125,1886.8929443359375,1803.1358642578125,1358.2152099609375,1266.176513671875,1745.4813232421875,1721.6473388671875,1692.29150390625,1320.2647705078125,1537.4698486328125,1431.90087890625,1522.5628662109375,1795.00927734375,1648.177734375,1533.7987060546875,1570.09765625,1584.876953125,1325.1510009765625,1679.8973388671875,25,235,1,1,1,0
